title,item_opened_by,current_status,labels,created_by,location,contrib_type,repo,type
BLOG: pyOS guide to scipy,2024-06-21 00:38:01,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
PAGE: how to submit a package to pyOS,2024-06-21 00:28:54,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
feat(blog): pycon sprints & how pyos leads sprints 2024,2024-06-20 23:07:42,closed,feature:content,lwasser,United States,staff,pyopensci.github.io,pulls
BLOG: pyOpenSci guide to SciPy,2024-06-20 22:17:21,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
NEW PAGE: how to submit a package to pyOpenSci,2024-06-20 21:46:49,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
Fix: tweaks to volunteer page,2024-06-12 17:48:18,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: cleaner banners,2024-06-11 00:39:11,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
FIX: open source --> open science,2024-06-10 19:54:13,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
UPDATE: changes to fall festival language,2024-06-10 17:08:40,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
Fix: ensure workflows only run on pyos org,2024-06-07 22:18:03,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: contributor bot should ONLY run on the pyopensci org repo,2024-06-07 22:16:29,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update Gemfile,2024-06-05 16:45:19,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Add blog post for `SLEPLET`,2024-06-03 16:27:49,closed,,paddyroddy,London,contributor,pyopensci.github.io,pulls
Update contributor and review data,2024-06-01 00:27:21,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
UPDATE: header image file path,2024-05-31 02:18:23,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
UPDATE: added blog header,2024-05-31 01:53:52,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
UPDATE: added header image,2024-05-30 16:31:13,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
Fix: tell htmlproofer to ignore broken links,2024-05-30 15:35:28,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Add: new blog pycon talk - python packaging,2024-05-30 02:32:02,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
BLOG: 2024 june newsletter,2024-05-28 17:44:38,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
BLOG: get involved with pyOpenSci,2024-05-24 21:01:35,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
BLOG POST: OSS fall festival save the date,2024-05-24 19:05:56,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
BLOG POST: call for editors,2024-05-24 18:02:38,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
Add: blog post on pycon us 2024,2024-05-23 21:48:47,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: all contributors bot badge has incorrect number (and is duplicated),2024-05-21 14:41:47,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Corrected link in peer review card #341,2024-05-20 21:33:07,closed,pyconus-24,sn3hay,,contributor,pyopensci.github.io,pulls
Add GitHub Issue templates,2024-05-20 21:04:16,closed,pyconus-24,BradonZhang,New York,contributor,pyopensci.github.io,pulls
FIX: date typo,2024-05-16 12:55:42,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
codespell ignore files,2024-05-15 19:31:48,closed,"help wanted, pyconus-24",kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
blog post: pyOpenSci at PyCon,2024-05-15 03:14:33,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
Update contributor and review data,2024-05-15 00:24:34,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
Update contributor and review data,2024-05-08 23:25:18,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
Update contributor and review data,2024-05-07 21:29:36,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
2024 may newsletter,2024-04-29 17:47:49,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
Fix: new eic and fix editor roles,2024-04-19 23:04:03,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: see if images render,2024-04-17 22:50:45,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: update nav to support ci,2024-04-17 22:39:09,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Add rdata blog post.,2024-04-17 20:45:13,closed,,vnmabus,"Frankfurt, Germany",contributor,pyopensci.github.io,pulls
pyOS training and education announcement blog post,2024-04-16 13:58:10,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
Switch header and overlay images to more efficient webp,2024-04-12 04:01:06,closed,,willingc,San Diego,contributor,pyopensci.github.io,pulls
Update custom.html to add fetch priority for font,2024-04-10 16:06:22,closed,,willingc,San Diego,contributor,pyopensci.github.io,pulls
Build site for weekly linkcheck,2024-04-07 17:17:40,closed,,willingc,San Diego,contributor,pyopensci.github.io,pulls
Change footer text color slightly to be greater contrast > 4.5,2024-04-05 22:10:58,closed,,willingc,San Diego,contributor,pyopensci.github.io,pulls
Remove commented out lines in main.scss,2024-04-05 20:21:16,closed,,willingc,San Diego,contributor,pyopensci.github.io,pulls
Fix: last bad governance link,2024-04-04 19:50:32,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: broken governance links,2024-04-04 19:41:15,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
fix the https not found warning,2024-04-03 23:42:17,closed,,willingc,San Diego,contributor,pyopensci.github.io,pulls
Test Html5 validator,2024-04-03 21:15:52,closed,,willingc,San Diego,contributor,pyopensci.github.io,pulls
Update link check action to test weekly,2024-04-03 20:37:00,closed,,willingc,San Diego,contributor,pyopensci.github.io,pulls
Update lychee action to catch bad link at the base directory level,2024-04-03 20:20:39,closed,,willingc,San Diego,contributor,pyopensci.github.io,pulls
add lychee nightly action,2024-04-03 02:00:35,closed,,willingc,San Diego,contributor,pyopensci.github.io,pulls
DO NOT MERGE - Page with bad link,2024-04-02 22:06:22,closed,DO-NOT-MERGE,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: extra test blog,2024-04-02 22:03:31,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: styles for cards,2024-04-02 19:53:03,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Add html5 validator action,2024-04-02 15:44:39,closed,,willingc,San Diego,contributor,pyopensci.github.io,pulls
Add: april 2024 newsletter,2024-04-02 00:40:24,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
add lychee action,2024-04-01 21:14:45,closed,,willingc,San Diego,contributor,pyopensci.github.io,pulls
pin htmlproofer version,2024-04-01 19:35:28,closed,,willingc,San Diego,contributor,pyopensci.github.io,pulls
Try proofer-html action,2024-04-01 16:56:01,closed,,willingc,San Diego,contributor,pyopensci.github.io,pulls
pyOS march 2024 newsletter,2024-04-01 14:49:41,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
April 2024 newsletter,2024-04-01 14:24:07,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
Update contributor and review data,2024-04-01 00:26:51,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
Fix: update htmlproofer,2024-03-30 18:21:53,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update contributor and review data,2024-03-26 19:32:36,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
Fix: build fails without image id,2024-03-12 20:44:40,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update contributor and review data,2024-03-12 20:36:50,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
Update contributor and review data,2024-03-12 20:29:09,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
"Fix: data munging category incorrect, luiz editor",2024-03-12 19:39:50,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: update editorial board with astropy,2024-03-12 16:57:30,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Add: learn page and new tutorials,2024-03-08 22:30:51,closed,reviews-welcome,lwasser,United States,staff,pyopensci.github.io,pulls
Add: collection tutorials to website,2024-03-08 22:29:52,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update contributor and review data,2024-03-01 00:26:57,closed,DO-NOT-MERGE,github-actions[bot],,contributor,pyopensci.github.io,pulls
Update contributor and review data,2024-02-25 02:08:07,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
Fix: Remove async loading w isotope,2024-02-20 22:16:12,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update contributor and review data,2024-02-15 00:23:24,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
FIX: small typos,2024-02-05 21:23:49,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
Fix: jquery is not loading with defer,2024-02-02 23:35:30,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: dropped itim by mistake,2024-02-02 23:27:50,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: finesse load times,2024-02-02 02:12:34,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
FIX:SMALL TYPO not on all caps :),2024-02-01 17:02:35,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: images are too big,2024-02-01 02:25:05,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update contributor and review data,2024-02-01 00:25:25,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
Update contributor and review data,2024-01-30 00:01:11,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
Update contributor and review data,2024-01-15 00:26:42,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
Enh: Add infrastructure to support a new packaging page,2024-01-05 20:57:47,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix narrow overlay for close button,2024-01-05 17:01:01,closed,,cmarmo,,contributor,pyopensci.github.io,pulls
Fix: home page blog posts were not updating,2024-01-05 00:47:36,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
"Fix: remove twitter, update social and remove ga",2024-01-05 00:26:13,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update contributor and review data,2024-01-01 01:34:07,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
Enh: add sponsor page,2023-12-31 19:57:07,closed,"DO-NOT-MERGE, feature:content",kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
Enh: New volunteer page,2023-12-31 19:32:00,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
Fix: isotope styles cleanup + role fixes,2023-12-30 01:46:30,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Add: links and fresh images to avoid redundancy,2023-12-30 00:28:23,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Add: new blog post - czi funding announcement,2023-12-29 20:22:27,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: update contrib type so list includes editorial team,2023-12-27 20:15:33,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update contributor and review data,2023-12-27 19:49:11,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
Fix: add Bane as editor,2023-12-27 19:43:43,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: link to community partners,2023-12-21 18:08:29,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Add: lauren yee as new editor,2023-12-21 18:05:14,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update contributor and review data,2023-12-15 01:22:57,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
Update contributor and review data,2023-12-14 23:39:31,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
Update contributor and review data,2023-12-14 23:32:17,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
Fix: my title doesn't say founder!,2023-12-14 18:27:24,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: partner page - align styles across pages,2023-12-04 23:25:23,closed,"high-priority, reviews-welcome",lwasser,United States,staff,pyopensci.github.io,pulls
FIX: Title edit for new community manager blog post,2023-11-29 22:10:08,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
Fix: add jesse to blog author list,2023-11-29 22:03:48,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
Remove html-proofer action and add lychee action for link checks,2023-11-22 01:16:57,closed,DO-NOT-MERGE,willingc,San Diego,contributor,pyopensci.github.io,pulls
Add CODEOWNERS file,2023-11-22 00:50:04,closed,,willingc,San Diego,contributor,pyopensci.github.io,pulls
Fix community page,2023-11-21 17:36:01,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Jesse intro blog post,2023-11-21 16:49:56,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,pulls
Update advisory council,2023-11-20 23:28:49,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: peer review landing page,2023-11-20 23:19:41,closed,reviews-welcome,lwasser,United States,staff,pyopensci.github.io,pulls
Update openomics repository_url,2023-11-06 14:11:04,closed,,andrew,"Bristol, UK",contributor,pyopensci.github.io,pulls
Fix: update repository url for pystiche,2023-11-06 13:53:55,closed,,andrew,"Bristol, UK",contributor,pyopensci.github.io,pulls
Fix astartes repository link,2023-11-02 11:52:36,closed,,andrew,"Bristol, UK",contributor,pyopensci.github.io,pulls
ENH: new blog post - pyOpenSci @ RSE23 BoF,2023-10-31 17:01:31,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
pyOpenSci partners page - overview on website,2023-10-26 16:48:08,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: continue on error might work,2023-10-22 20:22:30,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix ci,2023-10-22 19:34:54,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: run pre-commit in action,2023-10-22 19:22:21,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update contributor and review data,2023-10-22 19:04:10,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
Fix: pull job add so we don't get more apps,2023-10-03 22:03:23,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update contributor and review data,2023-09-15 01:18:08,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
Update contributor and review data,2023-09-12 00:21:06,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
Add: dates to contrib list,2023-09-12 00:07:18,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Feat: add counts editors and maintainers filter,2023-09-11 22:59:39,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Add: new job add for com manager,2023-09-11 15:23:03,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix typos on front page,2023-09-10 23:27:59,closed,,eliotwrobson,"Urbana, IL",contributor,pyopensci.github.io,pulls
Update contributor and review data,2023-08-20 18:44:33,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
fix: rename cli scripts for pyos meta,2023-08-20 18:41:09,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix contribs,2023-08-14 17:38:05,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Cleanup: remove old broken workflows,2023-08-11 20:49:41,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update contributor and review data,2023-07-29 00:30:36,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
Fix precommit yaml syntax,2023-07-28 23:50:59,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update contributor and review data,2023-07-28 23:46:43,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
Fix: run precommit in the update action,2023-07-28 23:43:21,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update contributor and review data,2023-07-28 23:12:17,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
Update contributor and review data,2023-07-28 22:45:49,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
Update contributor and review data,2023-07-28 22:35:41,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
Fix: add package review link and automate sorting,2023-07-28 21:39:43,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update packages.yml,2023-07-27 18:04:15,closed,,SultanOrazbayev,Kazakhstan,contributor,pyopensci.github.io,pulls
Update contributor and review data,2023-07-27 16:37:03,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
Add new workflow dispatch to force update all data,2023-07-27 16:30:13,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update contributor and review data,2023-07-27 00:41:06,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
Adjust timing of cron job for contrib build,2023-07-27 00:35:28,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update contributor and review data,2023-07-26 23:37:47,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
Reinstate old working job,2023-07-26 21:14:30,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Edit the README for first-time contributors,2023-07-24 00:56:54,closed,,willingc,San Diego,contributor,pyopensci.github.io,pulls
Fix workflow,2023-07-19 00:24:36,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
New Blog: adventures at Scipy 2023,2023-07-18 19:18:42,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
CI Remove the URL check in the artifact redirector,2023-07-18 18:58:24,closed,,thomasjpfan,New York City,contributor,pyopensci.github.io,pulls
DO NOT MERGE - testing CircleCI,2023-07-18 18:49:38,closed,,thomasjpfan,New York City,contributor,pyopensci.github.io,pulls
update jonny saunders in contributors.yml,2023-07-17 21:34:56,closed,,sneakers-the-rat,,contributor,pyopensci.github.io,pulls
Add md files for redirects from broken links,2023-07-16 17:17:02,closed,,rickynilsson,"Los Angeles, CA",contributor,pyopensci.github.io,pulls
added bibat and taxpasta to recently added packages section,2023-07-16 16:10:52,closed,,klmcadams,,contributor,pyopensci.github.io,pulls
CI Enable CircleCI redirector for PRs,2023-07-16 15:08:21,closed,,thomasjpfan,New York City,contributor,pyopensci.github.io,pulls
Update new contributors,2023-07-16 01:00:34,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
Fix - new contrib missing keys,2023-07-16 00:57:52,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
CI Ignore contributor webites in htmlproofer,2023-07-15 23:45:29,closed,,thomasjpfan,New York City,contributor,pyopensci.github.io,pulls
CI Fixes circleci blog generation,2023-07-15 22:44:32,closed,,thomasjpfan,New York City,contributor,pyopensci.github.io,pulls
CI Enable CircleCI to build docs to be avalible in PRs,2023-07-15 21:03:19,closed,,thomasjpfan,New York City,contributor,pyopensci.github.io,pulls
add update workflow for packages,2023-07-15 19:10:04,closed,,msarahan,"Austin, TX",contributor,pyopensci.github.io,pulls
add update workflow for packages,2023-07-15 15:25:43,closed,,msarahan,"Austin, TX",contributor,pyopensci.github.io,pulls
Adjusts CSS to not hide the logo when the dropdox is visible,2023-07-15 15:17:06,closed,,thomasjpfan,New York City,contributor,pyopensci.github.io,pulls
Update contributors.yml,2023-07-14 22:05:28,closed,,szhorvat,Iceland,contributor,pyopensci.github.io,pulls
Update new contributors,2023-07-12 15:07:53,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
Add bibat to packages.yml and Teddy Groves to contributors.yml,2023-07-07 13:25:46,closed,,teddygroves,,contributor,pyopensci.github.io,pulls
Add taxpasta to website packages,2023-07-05 16:40:26,closed,,Midnighter,"Copenhagen, Denmark",contributor,pyopensci.github.io,pulls
Update new contributors,2023-07-01 01:14:13,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
More mobile fixes,2023-06-23 19:17:48,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: mobile styles tweaks,2023-06-23 16:33:47,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
FEAT: Community package listing pages for astropy + SunPy,2023-06-22 14:48:45,closed,DO-NOT-MERGE,lwasser,United States,staff,pyopensci.github.io,pulls
Fix nav and search bar css issues,2023-06-19 16:51:52,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Minor fix - add mentored sprints link,2023-06-15 19:18:37,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Pycon23 second blog post,2023-06-15 16:23:30,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update new contributors,2023-06-14 17:27:18,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
Fix: new favicon and optimize codespell,2023-06-14 15:57:13,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: setup metadata update as cron,2023-06-13 21:03:19,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Add: pycon 2023 david lightning talk blog,2023-06-13 20:53:15,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Breakout of mm theme and update home page,2023-06-13 17:56:30,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
"Fix: highlighted packages, editor grid css",2023-06-08 20:21:34,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update new contributors,2023-06-06 15:40:42,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
Update: move afscgap to top,2023-06-06 15:39:01,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update: Jonny's contrib info on the website,2023-06-04 17:48:14,closed,,JonnyTran,"Seattle, WA",contributor,pyopensci.github.io,pulls
Update new contributors,2023-06-02 23:41:13,closed,,github-actions[bot],,contributor,pyopensci.github.io,pulls
Update: Jonny's contrib info on the website (might need a fresh PR),2023-06-01 17:26:03,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update: Meenal --> full editor ✨ ,2023-06-01 15:32:06,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update contributors.yml for afscgap,2023-05-31 18:54:26,closed,,sampottinger,,contributor,pyopensci.github.io,pulls
Add afscgap to packages.yaml,2023-05-31 18:42:48,closed,,sampottinger,,contributor,pyopensci.github.io,pulls
Add: test action install pyosmeta,2023-05-26 22:37:44,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: update contribs list,2023-05-26 21:30:19,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
New config,2023-05-25 00:07:13,closed,,crazy4pi314,"Seattle, WA",contributor,pyopensci.github.io,pulls
Add Juanita's introductory blogpost,2023-05-20 21:37:22,closed,,juanis2112,"Santa Cruz, California",contributor,pyopensci.github.io,pulls
"Add missing doc links to Devicely, Jointly and Pystiche",2023-05-13 20:40:56,closed,,juanis2112,"Santa Cruz, California",contributor,pyopensci.github.io,pulls
"Fix: remove ""asd"" characters from packaging submission name",2023-05-07 23:40:30,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: remove www. from github url as it's returning a 301,2023-05-05 00:59:44,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: broken link in moving pandas blog,2023-05-05 00:51:18,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix Packages Page Listing Missing Maintainer,2023-04-28 02:33:13,closed,,bbulpett,Gotham,contributor,pyopensci.github.io,pulls
✨ Update: contributor list from pycon event,2023-04-24 17:14:31,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: isotope grid on mobile,2023-04-19 15:18:12,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: run precommit on website files,2023-04-18 22:52:27,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Add: Update logo on website + new editors on team! ✨ ,2023-04-18 22:34:17,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: ensure newer contributors are at the top,2023-04-16 14:04:54,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: pynteny spelling,2023-04-13 22:47:56,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update: new contributors across all repositories,2023-04-13 21:01:20,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update: contribs across repos,2023-04-13 20:36:06,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Add missing crowsetta reviewers,2023-04-13 18:47:34,closed,,cmarmo,,contributor,pyopensci.github.io,pulls
Add xclim package details,2023-04-12 17:54:52,closed,,Zeitsperre,"Montreal, Canada",contributor,pyopensci.github.io,pulls
Add Agustina information in contributors.yml file,2023-04-11 23:37:05,closed,,aguspesce,"British Columbia, Canada",contributor,pyopensci.github.io,pulls
Add crowsetta docs + citation links to packages.yml,2023-04-06 15:46:55,closed,,NickleDave,Charm City,contributor,pyopensci.github.io,pulls
Add: pradyun to advisory council,2023-04-05 23:49:22,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Blog: add flit blog / overview,2023-04-04 20:38:55,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Tutorial[new]: intro to python typing,2023-04-04 20:35:16,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Add crowsetta in packages and in contributors,2023-03-29 13:14:12,closed,,NickleDave,Charm City,contributor,pyopensci.github.io,pulls
Update contributors.yml,2023-03-29 01:22:19,closed,,rhine3,"Pittsburgh, PA, USA",contributor,pyopensci.github.io,pulls
Fix: header typo,2023-03-23 19:36:25,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Add isotope code to site,2023-03-23 16:22:31,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Add: packaging blog and close down job ad,2023-03-22 19:19:12,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Add: inessa to advisory council,2023-03-21 23:54:49,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix mobile styles,2023-03-18 00:51:30,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update packages.yml,2023-03-11 20:56:29,closed,,Robaina,Atlantic Ocean,contributor,pyopensci.github.io,pulls
Add: matomo analytics to website,2023-03-01 17:17:28,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Add: new contributors to website,2023-03-01 00:21:57,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Update packages.yml,2023-02-09 11:53:47,closed,,arianesasso,"Berlin, Germany",contributor,pyopensci.github.io,pulls
docs: Add batalex to editors in contributors.yml,2023-02-02 10:21:31,closed,,Batalex,,contributor,pyopensci.github.io,pulls
Add: update get involved page,2023-01-31 01:26:23,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Add: job posting for comm manager,2023-01-26 20:55:17,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: add link back to mastodon for validation,2023-01-25 01:11:31,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: links and add packages to editor lists + remove sort,2023-01-24 19:12:23,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Add Chiara (myself... :) ) to editors,2023-01-24 03:55:10,closed,,cmarmo,,contributor,pyopensci.github.io,pulls
Add: Yuvi as advisory council - Add myself 🎉 ,2023-01-18 21:34:17,closed,,yuvipanda,,contributor,pyopensci.github.io,pulls
"Fix: Update contributors, broken links and css fix ✨ ",2023-01-18 00:42:44,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix: redirect pages in new peer review guide layout,2023-01-18 00:41:50,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
ADD: redirect for coc,2022-11-22 20:55:25,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
FEAT: add editorial board back and move packages to grid template,2022-11-21 17:59:01,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Peer review redesign,2022-11-21 17:31:09,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fill out social block for David N. in contributors.yml,2022-11-11 03:15:29,closed,,NickleDave,Charm City,contributor,pyopensci.github.io,pulls
Adding my info in the contributors.yml,2022-11-09 13:25:44,closed,,ocefpaf,"Florianópolis, SC",contributor,pyopensci.github.io,pulls
INFRA: fix and cleanup community grid,2022-11-08 23:22:11,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
CONTENT: fix landing page link to peer review,2022-11-08 20:15:48,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
